time,open,high,low,close
09:30,6050.75,6080.59,6045.71,6046.87
10:30,6046.79,6059.43,6027.46,6049.54
11:30,6049.7,6064.28,6041.75,6043.84
12:30,6043.93,6063.11,6042.7,6059.82
13:30,6059.95,6072.99,6059.79,6070.2
14:30,6070.23,6086.64,6066.82,6083.93
15:30,6083.97,6084.08,6039.31,6069.66
