time,open,high,low,close
09:30,6255.15,6259.01,6239.22,6248.64
10:30,6248.66,6262.41,6245.62,6262.41
11:30,6262.29,6265.42,6259.69,6260.58
12:30,6260.54,6270.74,6258.19,6268.85
13:30,6268.87,6271.44,6265.94,6271.26
14:30,6271.25,6273.31,6267.06,6268.59
15:30,6268.65,6270.78,6264.78,6268.11
