time,open,high,low,close
09:30,5471.08,5479.55,5446.66,5463.0
10:30,5463.34,5464.02,5446.53,5462.93
11:30,5462.85,5473.05,5457.47,5472.92
12:30,5472.87,5474.57,5466.36,5471.02
13:30,5471.0,5477.37,5465.99,5468.75
14:30,5468.74,5472.32,5459.58,5464.35
15:30,5464.36,5479.12,5463.67,5474.5
