time,open,high,low,close
09:30,7478.84,7498.21,7449.63,7496.12
10:30,7496.05,7521.11,7484.41,7520.64
11:30,7520.48,7521.81,7510.67,7517.08
12:30,7517.04,7519.3,7498.31,7506.71
13:30,7506.7,7509.13,7494.65,7498.8
14:30,7498.56,7504.81,7491.65,7497.54
15:30,7497.22,7500.86,7479.31,7485.02
