time,open,high,low,close
09:30,5841.26,5863.44,5825.82,5840.86
10:30,5840.95,5850.42,5827.71,5839.12
11:30,5838.75,5867.58,5837.62,5855.63
12:30,5855.63,5860.32,5838.86,5858.68
13:30,5858.67,5872.02,5855.42,5867.76
14:30,5867.78,5878.08,5861.72,5877.14
15:30,5877.22,5877.64,5838.63,5841.0
