time,open,high,low,close
09:30,5499.44,5499.44,5433.24,5481.06
10:30,5481.0,5513.95,5471.31,5507.82
11:30,5507.82,5518.99,5496.09,5498.72
12:30,5498.74,5517.65,5489.51,5517.2
13:30,5517.18,5546.48,5515.56,5521.59
14:30,5521.75,5527.42,5509.03,5515.66
15:30,5515.72,5581.84,5511.99,5560.16
