time,open,high,low,close
09:30,6397.69,6401.07,6392.03,6398.09
10:30,6397.99,6399.45,6383.76,6391.09
11:30,6391.13,6396.31,6390.94,6394.26
12:30,6394.32,6394.32,6382.35,6383.25
13:30,6383.13,6387.39,6375.79,6380.11
14:30,6380.08,6382.91,6377.8,6380.4
15:30,6380.41,6390.11,6378.33,6389.58
