time,open,high,low,close
09:30,6669.79,6672.66,6649.49,6657.86
10:30,6657.73,6662.14,6650.29,6652.95
11:30,6652.82,6653.02,6621.76,6634.73
12:30,6634.74,6642.14,6630.52,6639.48
13:30,6639.5,6643.59,6625.75,6629.83
14:30,6629.88,6637.61,6628.95,6633.57
15:30,6633.69,6639.74,6630.72,6636.68
