time,open,high,low,close
09:30,4963.03,4970.1,4958.34,4963.71
10:30,4963.68,4972.8,4959.92,4967.95
11:30,4967.9,4970.42,4958.38,4960.42
12:30,4960.44,4966.73,4954.27,4962.36
13:30,4962.42,4969.78,4952.3,4956.35
14:30,4956.36,4957.28,4946.0,4953.75
15:30,4953.83,4983.21,4953.83,4981.91
