time,open,high,low,close
09:30,6910.2,6934.89,6905.17,6934.19
10:30,6934.28,6948.55,6930.43,6946.46
11:30,6946.5,6961.51,6946.34,6960.3
12:30,6960.32,6964.14,6952.33,6961.48
13:30,6961.48,6965.23,6945.81,6949.94
14:30,6949.94,6966.87,6947.51,6966.66
15:30,6966.48,6969.42,6958.99,6966.78
