time,open,high,low,close
09:30,5543.37,5557.5,5528.36,5528.84
10:30,5528.92,5537.04,5514.2,5514.26
11:30,5514.21,5532.47,5509.48,5518.61
12:30,5518.53,5519.25,5497.04,5503.34
13:30,5503.35,5514.5,5499.12,5504.19
14:30,5504.36,5522.01,5498.41,5517.93
15:30,5517.95,5518.34,5499.13,5505.73
