time,open,high,low,close
09:30,4564.37,4571.84,4549.59,4551.38
10:30,4551.28,4554.35,4546.72,4553.58
11:30,4553.61,4567.36,4552.2,4565.61
12:30,4565.63,4570.29,4561.81,4561.81
13:30,4561.86,4565.55,4557.9,4561.2
14:30,4561.22,4564.75,4559.91,4563.19
15:30,4563.14,4572.37,4561.3,4569.43
