time,open,high,low,close
09:30,7750.19,7750.19,7723.78,7728.01
10:30,7728.09,7728.47,7706.18,7710.44
11:30,7710.39,7726.83,7706.12,7722.26
12:30,7722.19,7728.76,7713.88,7714.16
13:30,7714.13,7715.31,7706.99,7714.06
14:30,7714.15,7719.35,7711.64,7715.58
15:30,7715.48,7720.03,7712.19,7717.81
16:00,7718.6,7718.6,7718.6,7718.6
