time,open,high,low,close
09:30,7491.6,7519.49,7481.73,7506.34
10:30,7506.31,7526.8,7497.72,7525.02
11:30,7524.97,7534.9,7521.82,7533.63
12:30,7533.62,7544.97,7529.14,7544.84
13:30,7544.81,7546.89,7539.79,7541.85
14:30,7541.96,7543.2,7533.83,7537.93
15:30,7537.85,7542.8,7535.16,7542.28
