time,open,high,low,close
09:30,5702.63,5719.04,5686.42,5718.52
10:30,5719.76,5723.88,5700.52,5713.92
11:30,5714.03,5723.26,5706.42,5722.0
12:30,5721.92,5725.74,5717.76,5723.19
13:30,5724.72,5733.57,5715.16,5724.81
14:30,5724.79,5727.27,5712.89,5717.02
15:30,5716.97,5722.56,5708.7,5713.21
