time,open,high,low,close
09:30,7385.31,7417.78,7384.2,7405.78
10:30,7405.81,7422.91,7397.64,7422.62
11:30,7422.45,7426.23,7418.68,7425.3
12:30,7425.33,7426.27,7410.33,7419.56
13:30,7419.51,7428.97,7419.33,7425.12
14:30,7425.15,7425.17,7403.38,7406.65
15:30,7406.61,7412.95,7402.75,7412.95
