time,open,high,low,close
09:30,4232.42,4232.42,4201.24,4204.76
10:30,4204.8,4225.37,4203.45,4220.92
11:30,4220.87,4221.81,4200.07,4203.61
12:30,4203.64,4208.55,4189.56,4191.12
13:30,4191.04,4193.92,4181.42,4188.85
14:30,4188.81,4192.59,4182.84,4190.74
15:30,4190.87,4195.6,4185.89,4186.98
