time,open,high,low,close
09:30,6000.03,6008.02,5992.27,5999.14
10:30,5999.14,6007.77,5993.9,6007.27
11:30,6007.18,6010.37,6002.56,6005.08
12:30,6005.17,6012.97,6004.75,6010.37
13:30,6010.4,6015.7,6003.86,6008.4
14:30,6008.47,6016.25,6006.64,6015.52
15:30,6015.67,6025.42,6014.62,6020.74
