time,open,high,low,close
09:30,5644.09,5654.96,5639.02,5644.42
10:30,5644.44,5663.03,5642.77,5653.7
11:30,5653.59,5654.23,5641.1,5644.38
12:30,5644.33,5654.02,5641.24,5645.76
13:30,5645.71,5654.21,5643.96,5652.23
14:30,5652.13,5664.27,5651.34,5662.67
15:30,5662.63,5669.67,5658.88,5667.56
