time,open,high,low,close
09:30,5902.88,5946.26,5895.69,5935.35
10:30,5935.48,5942.39,5929.85,5936.67
11:30,5936.82,5954.35,5936.03,5953.45
12:30,5953.35,5968.61,5949.25,5964.33
13:30,5964.29,5967.57,5947.02,5950.37
14:30,5950.43,5959.3,5945.49,5948.46
15:30,5948.38,5965.11,5948.23,5964.16
