time,open,high,low,close
09:30,5969.04,6011.3,5962.92,6010.32
10:30,6010.35,6017.17,5982.13,5984.91
11:30,5984.75,5999.08,5981.74,5996.72
12:30,5996.67,6001.97,5979.53,5980.35
13:30,5980.5,6011.28,5980.19,6009.67
14:30,6009.8,6009.8,5982.67,5993.87
15:30,5994.19,6014.81,5991.49,6013.39
