time,open,high,low,close
09:30,5507.44,5521.4,5507.42,5512.61
10:30,5512.47,5525.65,5512.0,5521.51
11:30,5521.57,5533.05,5519.94,5532.54
13:00,5532.53,5539.27,5526.69,5537.02
