time,open,high,low,close
09:30,5164.46,5189.26,5161.3,5186.49
10:30,5186.72,5187.78,5152.84,5153.25
11:30,5153.6,5158.91,5142.25,5152.11
12:30,5152.57,5154.99,5127.65,5129.56
13:30,5129.42,5142.53,5117.5,5140.91
14:30,5140.84,5150.53,5124.96,5125.98
15:30,5125.91,5133.83,5124.07,5124.37
