time,open,high,low,close
09:30,4282.63,4292.07,4274.05,4283.77
10:30,4283.68,4284.3,4265.83,4274.8
11:30,4274.97,4276.32,4253.31,4257.21
12:30,4257.17,4263.93,4243.55,4243.75
13:30,4243.73,4259.46,4238.63,4259.43
14:30,4259.47,4290.93,4259.47,4281.12
15:30,4280.96,4281.59,4264.69,4274.72
