time,open,high,low,close
09:30,5351.88,5361.62,5324.37,5355.4
10:30,5355.86,5371.2,5333.67,5342.58
11:30,5342.69,5364.78,5336.24,5354.9
12:30,5354.91,5359.33,5336.08,5348.18
13:30,5348.2,5352.3,5332.99,5341.01
14:30,5340.96,5346.21,5338.43,5340.48
15:30,5340.54,5345.58,5331.7,5345.02
