time,open,high,low,close
09:30,5590.76,5617.83,5590.44,5616.63
10:30,5616.59,5636.66,5615.84,5636.66
11:30,5636.67,5637.1,5620.46,5625.4
12:30,5625.48,5643.2,5623.65,5643.18
13:30,5643.19,5655.56,5641.49,5648.82
14:30,5648.93,5651.72,5644.77,5647.22
15:30,5647.21,5647.21,5609.71,5615.93
