time,open,high,low,close
10:28,7715.35,7716.07,7712.96,7713.24
10:29,7713.35,7714.88,7712.99,7714.15
10:30,7714.45,7715.07,7708.31,7709.75
10:31,7709.67,7711.47,7709.53,7710.8
10:32,7710.72,7711.33,7709.64,7710.64
10:33,7710.06,7713.96,7709.28,7713.31
10:34,7713.41,7713.41,7711.17,7711.18
10:35,7711.18,7714.84,7711.18,7714.42
10:36,7714.62,7716.03,7714.62,7716.03
10:37,7715.95,7717.98,7715.62,7715.75
10:38,7715.82,7716.41,7713.89,7714.69
10:39,7714.69,7715.02,7711.1,7711.24
10:40,7710.97,7713.74,7710.97,7712.59
10:41,7712.75,7713.89,7711.82,7713.13
10:42,7713.04,7714.33,7712.63,7714.21
10:43,7714.47,7714.65,7712.74,7713.15
10:44,7713.26,7714.18,7712.23,7713.73
10:45,7713.91,7714.62,7712.76,7714.62
10:46,7714.46,7715.81,7714.24,7715.09
10:47,7715.48,7715.5,7711.69,7712.75
10:48,7712.86,7717.18,7712.24,7717.18
10:49,7717.15,7721.03,7717.05,7720.62
10:50,7720.47,7721.3,7719.69,7720.14
10:51,7720.17,7720.42,7718.75,7719.06
10:52,7718.89,7722.22,7718.29,7721.09
10:53,7720.92,7721.09,7717.36,7719.16
10:54,7718.92,7720.02,7717.66,7719.69
10:55,7719.57,7719.98,7715.9,7715.9
10:56,7716.0,7717.61,7715.94,7716.53
10:57,7716.36,7719.32,7716.36,7717.56
10:58,7717.61,7719.69,7717.18,7719.69
10:59,7719.68,7721.47,7719.68,7721.34
11:00,7721.38,7723.01,7720.3,7722.81
11:01,7722.8,7724.24,7722.24,7723.52
11:02,7723.63,7723.87,7722.65,7722.65
11:03,7722.77,7723.29,7720.21,7720.43
11:04,7720.31,7724.18,7720.31,7724.09
11:05,7724.18,7724.54,7723.24,7723.34
11:06,7723.53,7723.96,7722.33,7722.5
11:07,7722.44,7723.33,7721.07,7722.22
11:08,7722.17,7722.28,7721.08,7721.93
11:09,7721.95,7723.45,7721.31,7723.45
11:10,7723.44,7724.5,7722.74,7722.74
11:11,7723.02,7724.69,7722.93,7724.14
11:12,7724.31,7724.59,7723.45,7723.51
11:13,7723.43,7724.6,7723.3,7724.17
11:14,7723.98,7726.39,7723.87,7726.33
11:15,7726.47,7727.86,7726.09,7727.77
11:16,7727.83,7728.59,7727.28,7727.78
11:17,7728.09,7728.82,7727.92,7728.0
11:18,7727.93,7728.6,7727.33,7728.58
11:19,7728.98,7728.98,7726.62,7727.24
11:20,7727.2,7728.1,7726.6,7726.68
11:21,7726.79,7728.38,7726.11,7726.43
11:22,7726.39,7727.18,7726.24,7726.9
11:23,7726.89,7726.89,7725.3,7726.56
11:24,7726.5,7727.19,7725.21,7725.55
11:25,7725.6,7725.69,7723.08,7723.81
11:26,7724.12,7724.86,7723.23,7724.7
11:27,7724.49,7724.75,7722.99,7723.19
11:28,7722.94,7723.39,7722.51,7723.01
11:29,7722.84,7722.88,7720.25,7720.45
11:30,7720.9,7721.07,7719.01,7719.58
11:31,7719.49,7720.84,7718.97,7720.84
11:32,7720.92,7722.68,7719.57,7722.68
11:33,7722.76,7723.94,7721.85,7722.22
11:34,7722.15,7722.15,7718.46,7719.91
11:35,7720.14,7721.11,7719.01,7719.37
11:36,7719.31,7719.68,7718.38,7718.51
11:37,7718.59,7719.04,7717.42,7717.77
11:38,7717.83,7718.69,7716.79,7717.95
11:39,7717.89,7717.89,7716.71,7717.5
11:40,7717.46,7718.22,7716.82,7717.97
11:41,7718.03,7721.36,7718.03,7721.36
11:42,7721.44,7721.44,7718.77,7719.26
11:43,7719.15,7719.15,7715.87,7716.15
11:44,7716.12,7716.12,7714.16,7714.38
11:45,7714.36,7714.61,7712.03,7712.87
11:46,7712.99,7713.43,7711.62,7713.23
11:47,7713.27,7714.73,7713.27,7713.8
11:48,7713.84,7714.29,7712.99,7713.61
11:49,7713.73,7714.75,7713.36,7714.59
11:50,7714.56,7718.36,7714.56,7718.35
11:51,7718.33,7721.45,7717.55,7721.02
11:52,7721.06,7723.53,7720.38,7723.53
11:53,7723.47,7725.49,7723.29,7724.63
11:54,7724.54,7726.68,7724.22,7726.65
11:55,7726.6,7726.6,7724.15,7724.15
11:56,7724.13,7724.27,7723.23,7723.52
11:57,7723.44,7725.48,7723.23,7725.48
11:58,7725.66,7726.17,7724.86,7724.93
11:59,7724.93,7725.59,7723.7,7723.91
12:00,7723.95,7724.73,7723.87,7724.12
12:01,7724.14,7725.28,7723.45,7725.07
12:02,7724.95,7725.91,7724.09,7725.44
12:03,7725.54,7727.0,7725.32,7726.87
12:04,7726.9,7727.16,7726.06,7726.08
12:05,7726.2,7726.33,7724.41,7724.46
12:06,7724.46,7724.46,7723.33,7723.92
12:07,7723.93,7724.86,7722.98,7723.03
12:08,7723.19,7724.03,7722.86,7723.13
12:09,7723.21,7723.26,7722.44,7723.14
12:10,7723.14,7725.06,7723.08,7725.06
12:11,7725.09,7725.29,7722.1,7722.58
12:12,7722.73,7723.38,7722.63,7723.25
12:13,7723.36,7724.19,7722.9,7723.63
12:14,7723.57,7723.95,7722.43,7723.9
12:15,7723.9,7724.61,7723.52,7724.61
12:16,7724.69,7725.68,7724.57,7724.75
12:17,7724.64,7725.66,7724.04,7724.69
12:18,7724.69,7724.69,7723.71,7724.11
12:19,7724.12,7724.91,7723.44,7724.64
12:20,7724.61,7724.61,7723.51,7723.51
12:21,7723.79,7724.35,7721.49,7721.99
12:22,7722.07,7723.09,7721.79,7722.55
12:23,7722.6,7724.14,7722.55,7723.77
12:24,7723.84,7724.03,7722.93,7723.57
12:25,7723.55,7724.1,7723.1,7723.67
12:26,7723.55,7723.93,7722.5,7723.69
12:27,7723.65,7726.57,7723.55,7726.57
12:28,7726.7,7727.02,7725.81,7726.69
12:29,7726.69,7727.07,7726.34,7727.01
12:30,7726.95,7727.22,7726.39,7726.87
12:31,7726.85,7728.56,7726.67,7728.25
12:32,7728.32,7728.37,7727.55,7728.31
12:33,7728.52,7728.54,7727.08,7727.73
12:34,7727.74,7729.35,7727.57,7729.19
12:35,7729.12,7730.18,7728.96,7729.84
12:36,7730.04,7730.42,7729.73,7730.3
12:37,7730.43,7732.49,7730.2,7732.29
12:38,7732.35,7732.49,7731.14,7732.09
12:39,7732.11,7733.06,7732.11,7733.04
12:40,7733.11,7734.36,7733.0,7733.89
12:41,7733.77,7734.4,7733.23,7734.2
12:42,7734.22,7734.69,7733.93,7734.61
12:43,7734.66,7735.43,7734.14,7734.97
12:44,7734.94,7735.26,7733.91,7734.65
12:45,7734.83,7736.99,7734.8,7736.61
12:46,7736.74,7736.79,7735.3,7735.37
12:47,7735.46,7735.46,7734.4,7734.46
12:48,7734.53,7736.14,7734.44,7736.05
12:49,7736.03,7736.13,7735.09,7735.1
12:50,7735.16,7735.75,7734.12,7735.2
12:51,7735.13,7735.94,7734.81,7735.68
12:52,7735.72,7736.59,7735.37,7736.24
12:53,7736.18,7736.87,7735.9,7736.85
12:54,7736.86,7737.96,7736.42,7737.05
12:55,7737.18,7737.18,7735.71,7735.75
12:56,7735.73,7736.62,7735.17,7736.36
12:57,7736.38,7736.99,7735.98,7736.3
12:58,7736.2,7736.73,7736.01,7736.15
12:59,7736.15,7738.31,7736.15,7737.97
13:00,7737.99,7738.74,7737.76,7738.18
13:01,7738.05,7739.47,7737.62,7739.11
13:02,7738.97,7739.21,7738.37,7738.43
13:03,7738.29,7738.83,7737.59,7738.64
13:04,7738.85,7738.85,7738.0,7738.39
13:05,7738.32,7738.32,7736.97,7737.32
13:06,7737.18,7737.45,7735.6,7735.72
13:07,7735.78,7736.36,7735.68,7735.91
13:08,7735.81,7739.86,7735.81,7739.35
13:09,7739.18,7740.33,7738.74,7740.16
13:10,7740.19,7741.27,7740.03,7740.68
13:11,7740.63,7740.63,7739.94,7740.36
13:12,7740.24,7740.87,7740.02,7740.69
13:13,7740.67,7740.72,7739.61,7739.71
13:14,7739.69,7739.7,7738.97,7739.44
13:15,7739.45,7740.24,7739.45,7739.99
13:16,7739.95,7740.17,7738.91,7739.25
13:17,7739.2,7739.59,7738.65,7738.8
13:18,7738.97,7739.11,7738.2,7739.01
13:19,7738.97,7739.68,7738.86,7739.28
13:20,7739.33,7739.51,7738.6,7738.96
13:21,7739.0,7739.76,7738.72,7739.61
13:22,7739.58,7739.75,7738.76,7738.8
13:23,7738.76,7740.73,7738.71,7740.26
13:24,7740.16,7740.16,7739.35,7740.05
13:25,7739.97,7739.97,7737.97,7738.7
13:26,7738.67,7738.67,7736.68,7737.16
13:27,7737.37,7737.4,7735.75,7736.08
13:28,7736.1,7736.79,7735.47,7736.41
13:29,7736.49,7736.49,7734.88,7735.14
13:30,7735.18,7736.4,7734.86,7736.0
13:31,7735.93,7736.25,7735.04,7735.65
13:32,7735.69,7738.12,7735.69,7737.98
13:33,7738.01,7738.49,7737.35,7737.66
13:34,7737.69,7737.81,7735.33,7735.4
13:35,7735.45,7736.61,7734.99,7736.35
13:36,7736.35,7737.14,7736.35,7736.64
13:37,7736.61,7736.85,7735.73,7736.2
13:38,7736.19,7736.71,7735.69,7735.69
13:39,7735.9,7736.07,7735.2,7735.2
13:40,7735.19,7736.31,7735.02,7736.24
13:41,7736.17,7736.35,7735.47,7736.17
13:42,7736.08,7736.45,7735.68,7736.1
13:43,7736.09,7737.73,7736.09,7737.63
13:44,7737.58,7737.64,7734.45,7734.6
13:45,7734.71,7734.85,7732.94,7733.01
13:46,7732.62,7733.11,7732.24,7732.46
13:47,7732.41,7733.8,7732.4,7732.4
13:48,7732.38,7732.48,7731.39,7731.39
13:49,7731.34,7731.75,7730.94,7731.75
13:50,7731.84,7732.2,7731.19,7731.51
13:51,7731.48,7731.48,7730.39,7730.95
13:52,7730.92,7731.33,7730.28,7731.12
13:53,7731.09,7731.42,7730.39,7730.41
13:54,7730.4,7732.62,7730.36,7731.83
13:55,7731.84,7732.41,7731.46,7731.94
13:56,7731.7,7732.79,7731.09,7732.79
13:57,7732.82,7732.86,7731.24,7731.24
13:58,7731.2,7731.21,7729.89,7730.26
13:59,7730.31,7731.13,7730.02,7730.61
14:00,7730.58,7731.84,7730.57,7730.58
14:01,7730.37,7730.41,7725.05,7725.15
14:02,7725.32,7725.87,7724.44,7725.87
14:03,7725.97,7726.66,7725.38,7726.55
14:04,7726.63,7726.63,7723.68,7723.72
14:05,7723.67,7724.84,7723.49,7724.67
14:06,7724.66,7725.62,7724.22,7724.74
14:07,7724.84,7724.87,7722.7,7723.8
14:08,7723.76,7724.0,7723.28,7723.64
14:09,7723.74,7724.04,7722.2,7723.66
14:10,7723.52,7723.91,7721.42,7721.76
14:11,7721.78,7722.7,7721.33,7722.5
14:12,7722.63,7722.96,7720.96,7721.94
14:13,7722.04,7722.62,7720.14,7720.14
14:14,7720.16,7720.83,7718.57,7720.73
14:15,7720.84,7721.19,7720.39,7720.41
14:16,7720.64,7720.77,7719.25,7719.45
14:17,7719.6,7720.73,7719.6,7720.64
14:18,7720.76,7722.2,7720.52,7722.2
14:19,7722.37,7722.89,7720.94,7721.09
14:20,7721.15,7722.36,7720.79,7721.8
14:21,7721.89,7722.09,7721.0,7721.33
14:22,7722.13,7722.22,7720.74,7721.24
14:23,7721.26,7721.29,7718.69,7718.69
14:24,7718.74,7719.43,7718.4,7719.25
14:25,7719.25,7719.48,7717.32,7717.56
14:26,7717.53,7718.02,7716.34,7716.42
14:27,7716.43,7716.43,7713.3,7713.38
14:28,7713.29,7714.02,7711.98,7713.4
14:29,7713.41,7713.64,7711.38,7712.38
14:30,7712.34,7714.33,7712.34,7714.14
14:31,7714.2,7716.14,7714.2,7715.85
14:32,7715.76,7717.24,7715.56,7716.85
14:33,7716.69,7716.69,7713.55,7713.62
14:34,7713.4,7713.92,7712.82,7713.76
14:35,7713.82,7714.68,7713.15,7714.08
14:36,7714.12,7715.47,7713.74,7715.47
14:37,7715.41,7716.27,7715.07,7715.97
14:38,7715.92,7717.89,7715.55,7717.25
14:39,7717.05,7718.4,7716.5,7718.4
14:40,7718.42,7719.09,7717.59,7719.09
14:41,7719.03,7719.65,7717.46,7717.59
14:42,7717.37,7718.3,7717.14,7717.31
14:43,7717.35,7718.14,7716.67,7717.46
14:44,7717.49,7717.94,7717.01,7717.07
14:45,7717.11,7717.77,7716.44,7716.66
14:46,7716.72,7717.43,7715.82,7717.25
14:47,7716.96,7718.43,7716.96,7718.32
14:48,7718.4,7718.75,7717.03,7717.09
14:49,7716.96,7717.11,7713.71,7713.71
14:50,7713.48,7713.58,7712.25,7713.14
14:51,7713.2,7714.09,7712.67,7714.04
14:52,7714.01,7714.36,7713.51,7713.78
14:53,7713.79,7714.42,7712.78,7712.78
14:54,7712.63,7712.67,7711.82,7711.99
14:55,7712.01,7713.18,7710.17,7712.67
14:56,7712.55,7712.78,7711.9,7712.33
14:57,7712.34,7714.44,7712.34,7714.44
14:58,7714.45,7716.09,7714.13,7716.09
14:59,7715.95,7716.35,7715.4,7715.4
15:00,7715.28,7716.96,7713.91,7716.93
15:01,7717.0,7717.35,7716.59,7716.69
15:02,7716.71,7716.99,7714.21,7714.22
15:03,7714.16,7715.88,7714.06,7715.88
15:04,7716.14,7718.45,7715.94,7717.68
15:05,7717.7,7719.9,7716.76,7717.0
15:06,7716.89,7718.61,7715.56,7718.54
15:07,7718.47,7719.8,7718.18,7718.62
15:08,7718.6,7719.03,7716.46,7719.03
15:09,7719.08,7720.53,7719.08,7719.91
15:10,7719.91,7720.76,7719.64,7719.79
15:11,7719.84,7719.97,7719.17,7719.41
15:12,7719.45,7719.83,7718.85,7719.46
15:13,7719.42,7720.33,7718.99,7720.14
15:14,7720.18,7720.95,7717.75,7717.93
15:15,7717.66,7719.83,7717.66,7719.5
15:16,7719.62,7720.55,7719.62,7720.45
15:17,7720.34,7720.44,7718.73,7718.83
15:18,7718.77,7719.53,7718.14,7719.36
15:19,7719.45,7720.55,7718.6,7720.51
15:20,7720.45,7720.46,7719.57,7719.89
15:21,7719.92,7721.12,7719.56,7720.79
15:22,7720.21,7720.74,7719.72,7720.62
15:23,7720.49,7721.09,7720.16,7720.16
15:24,7720.16,7720.34,7718.42,7718.57
15:25,7718.57,7718.81,7716.94,7717.82
15:26,7717.95,7719.3,7717.95,7718.79
15:27,7719.03,7719.03,7716.76,7716.78
15:28,7716.76,7718.1,7716.54,7718.1
15:29,7718.01,7718.8,7717.28,7717.69
15:30,7717.67,7719.09,7716.7,7719.01
15:31,7719.03,7721.53,7718.28,7721.53
15:32,7721.54,7721.69,7720.84,7721.16
15:33,7720.94,7722.18,7720.81,7721.65
15:34,7721.61,7723.28,7721.58,7722.72
15:35,7722.85,7724.06,7722.47,7723.89
15:36,7723.85,7723.98,7722.75,7723.32
15:37,7723.32,7724.08,7723.07,7724.08
15:38,7723.97,7724.41,7723.3,7723.74
15:39,7723.69,7724.46,7723.38,7724.28
15:40,7724.34,7724.68,7723.9,7724.18
15:41,7724.13,7724.56,7723.56,7724.31
15:42,7724.1,7724.53,7723.41,7723.41
15:43,7723.36,7724.45,7722.56,7724.28
15:44,7724.18,7724.95,7723.92,7724.95
15:45,7724.95,7725.56,7724.2,7725.41
15:46,7725.46,7726.43,7725.1,7725.16
15:47,7725.18,7726.33,7725.16,7725.4
15:48,7725.39,7726.61,7724.85,7726.2
15:49,7726.38,7726.81,7726.05,7726.67
15:50,7726.56,7726.56,7722.87,7724.01
15:51,7724.18,7724.87,7722.87,7723.83
15:52,7723.75,7727.75,7723.75,7727.75
15:53,7727.73,7728.83,7727.28,7728.55
15:54,7728.69,7732.12,7727.79,7731.38
15:55,7731.34,7731.34,7728.57,7728.57
15:56,7728.61,7729.52,7727.91,7728.68
15:57,7728.74,7730.01,7728.14,7728.14
15:58,7728.46,7730.84,7728.46,7729.34
15:59,7729.25,7732.14,7728.53,7730.11
