time,open,high,low,close
12:42,7356.67,7356.67,7352.43,7353.55
12:43,7353.75,7354.55,7352.84,7353.04
12:44,7352.83,7355.15,7351.96,7354.91
12:45,7355.15,7356.01,7353.72,7354.75
12:46,7354.66,7355.47,7353.86,7354.5
12:47,7354.56,7358.94,7354.56,7358.64
12:48,7358.77,7359.91,7358.36,7358.69
12:49,7358.74,7362.16,7358.74,7361.99
12:50,7361.94,7363.74,7360.64,7362.65
12:51,7363.0,7364.27,7362.38,7362.65
12:52,7362.6,7365.94,7360.52,7365.94
12:53,7366.12,7367.82,7366.02,7366.76
12:54,7367.01,7367.01,7364.76,7365.62
12:55,7365.55,7367.66,7364.75,7366.64
12:56,7366.31,7367.74,7364.87,7367.74
12:57,7367.74,7369.28,7367.2,7368.41
12:58,7368.3,7368.72,7366.59,7368.05
12:59,7368.05,7371.43,7368.05,7371.39
13:00,7371.46,7372.79,7370.76,7372.52
13:01,7372.3,7374.2,7371.87,7373.51
13:02,7373.29,7374.25,7372.22,7373.67
13:03,7373.48,7378.92,7373.35,7378.68
13:04,7378.54,7382.72,7378.27,7381.79
13:05,7381.92,7382.1,7378.29,7379.03
13:06,7379.02,7381.36,7378.39,7381.3
13:07,7381.13,7381.35,7378.29,7378.29
13:08,7377.8,7379.53,7376.96,7378.55
13:09,7378.41,7378.93,7377.03,7377.32
13:10,7377.35,7382.12,7376.92,7381.65
13:11,7381.74,7383.0,7381.55,7382.8
13:12,7382.68,7384.75,7380.89,7384.75
13:13,7384.59,7387.92,7384.59,7386.27
13:14,7386.4,7388.97,7385.8,7388.97
13:15,7389.34,7389.54,7386.85,7387.19
13:16,7387.4,7388.49,7386.35,7387.78
13:17,7387.7,7390.29,7386.63,7389.83
13:18,7389.76,7391.3,7388.66,7389.41
13:19,7389.67,7390.29,7388.89,7390.02
13:20,7390.3,7392.9,7390.24,7391.85
13:21,7391.45,7394.94,7391.04,7394.94
13:22,7395.4,7395.64,7392.04,7392.11
13:23,7391.92,7393.0,7390.32,7392.35
13:24,7392.34,7392.34,7386.25,7386.25
13:25,7386.33,7386.93,7384.41,7385.21
13:26,7385.22,7387.58,7384.97,7387.06
13:27,7387.1,7387.57,7384.85,7385.33
13:28,7385.3,7386.97,7384.63,7386.17
13:29,7386.21,7386.21,7381.34,7381.46
13:30,7381.16,7381.16,7376.59,7376.72
13:31,7376.64,7380.19,7376.1,7379.75
13:32,7380.21,7382.95,7380.21,7382.95
13:33,7383.11,7385.51,7383.11,7385.23
13:34,7385.4,7386.02,7381.1,7381.71
13:35,7381.6,7382.31,7378.4,7378.9
13:36,7378.87,7379.37,7377.69,7377.93
13:37,7377.29,7379.81,7376.7,7378.22
13:38,7377.91,7379.32,7377.67,7377.98
13:39,7378.2,7380.04,7378.2,7379.37
13:40,7379.37,7380.33,7378.58,7379.1
13:41,7379.15,7381.01,7378.99,7379.82
13:42,7379.88,7381.61,7378.42,7378.62
13:43,7378.59,7381.73,7377.48,7381.73
13:44,7381.6,7381.86,7379.89,7380.65
13:45,7380.65,7381.52,7378.21,7378.21
13:46,7378.14,7379.57,7376.99,7379.0
13:47,7378.99,7380.28,7378.86,7380.28
13:48,7380.35,7382.16,7380.0,7382.16
13:49,7382.05,7383.16,7381.43,7382.86
13:50,7382.77,7383.98,7382.6,7383.81
13:51,7384.11,7385.11,7383.76,7384.95
13:52,7384.99,7386.89,7384.33,7384.87
13:53,7384.72,7385.96,7384.27,7385.77
13:54,7385.59,7385.59,7384.12,7385.0
13:55,7385.17,7385.65,7381.84,7382.17
13:56,7382.26,7382.26,7380.92,7381.45
13:57,7381.37,7381.56,7380.6,7381.18
13:58,7381.42,7382.78,7380.38,7382.38
13:59,7382.56,7387.31,7382.48,7387.24
14:00,7387.23,7411.89,7387.23,7409.62
14:01,7411.08,7417.89,7407.58,7417.09
14:02,7416.78,7418.66,7412.01,7412.01
14:03,7411.72,7413.71,7407.09,7407.63
14:04,7408.2,7408.35,7401.98,7405.02
14:05,7405.07,7408.65,7403.79,7406.65
14:06,7407.6,7413.64,7407.6,7410.17
14:07,7410.74,7411.8,7407.68,7407.82
14:08,7407.57,7408.16,7404.77,7406.46
14:09,7406.29,7406.29,7401.11,7402.98
14:10,7404.04,7407.17,7401.28,7403.11
14:11,7402.66,7406.6,7401.13,7405.94
14:12,7405.54,7406.68,7401.68,7401.68
14:13,7402.02,7403.13,7398.53,7399.97
14:14,7399.96,7400.7,7393.83,7397.07
14:15,7396.86,7403.93,7396.86,7402.47
14:16,7402.55,7405.64,7400.64,7400.64
14:17,7401.04,7401.16,7395.29,7398.35
14:18,7398.33,7398.82,7395.2,7396.61
14:19,7396.36,7396.36,7392.3,7393.47
14:20,7393.49,7394.33,7389.54,7390.65
14:21,7391.04,7393.24,7388.58,7390.12
14:22,7390.28,7390.51,7388.1,7390.33
14:23,7390.36,7392.91,7387.39,7387.48
14:24,7387.46,7392.37,7387.46,7390.38
14:25,7390.26,7391.95,7388.54,7389.89
14:26,7390.08,7393.34,7389.83,7391.45
14:27,7391.45,7391.63,7389.21,7390.37
14:28,7390.13,7393.64,7390.13,7392.63
14:29,7392.74,7396.72,7392.25,7396.6
14:30,7396.66,7401.65,7396.66,7401.34
14:31,7401.54,7403.81,7393.64,7393.9
14:32,7393.67,7393.67,7384.79,7391.01
14:33,7390.9,7395.14,7386.97,7392.46
14:34,7392.9,7394.41,7389.83,7392.32
14:35,7392.42,7393.32,7388.12,7390.33
14:36,7390.33,7395.8,7388.19,7395.8
14:37,7397.22,7403.01,7396.87,7402.65
14:38,7402.49,7412.44,7402.49,7410.17
14:39,7409.99,7415.47,7406.56,7413.25
14:40,7413.18,7419.88,7412.74,7418.51
14:41,7419.02,7425.17,7419.02,7422.79
14:42,7422.17,7423.2,7416.39,7421.67
14:43,7421.65,7426.88,7420.43,7426.88
14:44,7426.92,7432.84,7426.16,7431.64
14:45,7431.58,7434.66,7429.45,7432.34
14:46,7432.25,7437.2,7431.62,7435.19
14:47,7435.1,7443.12,7434.31,7440.42
14:48,7440.3,7441.3,7435.25,7437.3
14:49,7436.77,7444.97,7436.15,7443.32
14:50,7443.45,7444.89,7440.1,7442.77
14:51,7442.99,7442.99,7437.36,7441.98
14:52,7442.55,7444.84,7441.65,7443.38
14:53,7443.21,7447.97,7443.21,7446.69
14:54,7446.97,7450.14,7446.9,7449.98
14:55,7450.01,7450.84,7447.41,7448.41
14:56,7448.36,7448.4,7443.87,7444.11
14:57,7443.84,7443.84,7440.16,7443.59
14:58,7443.7,7446.39,7443.62,7443.82
14:59,7443.94,7444.2,7440.3,7442.97
15:00,7443.37,7444.46,7438.97,7440.06
15:01,7439.94,7447.95,7437.97,7447.82
15:02,7448.02,7449.84,7443.61,7443.68
15:03,7443.56,7443.56,7434.61,7435.04
15:04,7435.51,7435.61,7425.69,7429.05
15:05,7429.15,7429.43,7421.87,7422.55
15:06,7422.61,7423.99,7420.65,7422.22
15:07,7421.97,7421.97,7414.95,7414.95
15:08,7414.84,7418.25,7411.03,7412.66
15:09,7412.51,7413.33,7408.58,7408.58
15:10,7408.22,7409.18,7403.68,7405.74
15:11,7406.44,7414.84,7406.44,7413.96
15:12,7414.1,7415.54,7408.41,7413.13
15:13,7413.0,7416.2,7412.52,7413.36
15:14,7412.86,7414.6,7411.2,7412.39
15:15,7412.65,7419.38,7410.47,7419.38
15:16,7419.51,7420.44,7411.3,7412.82
15:17,7412.52,7413.04,7404.74,7404.76
15:18,7404.58,7404.58,7398.36,7400.76
15:19,7400.5,7400.95,7397.65,7398.78
15:20,7398.9,7398.93,7390.87,7390.87
15:21,7390.86,7390.96,7383.4,7386.33
15:22,7386.03,7386.63,7378.02,7385.08
15:23,7384.32,7384.76,7379.25,7380.76
15:24,7380.81,7384.28,7377.8,7377.8
15:25,7377.86,7379.95,7372.73,7372.75
15:26,7372.74,7372.82,7366.99,7370.97
15:27,7371.3,7375.24,7368.76,7373.11
15:28,7372.86,7374.91,7371.12,7374.15
15:29,7374.36,7376.42,7372.57,7375.17
15:30,7375.08,7378.64,7373.36,7378.51
15:31,7377.71,7380.63,7373.37,7376.89
15:32,7376.77,7377.49,7367.29,7368.47
15:33,7368.92,7369.42,7353.78,7354.24
15:34,7354.23,7358.84,7351.14,7358.84
15:35,7358.72,7359.86,7353.72,7355.38
15:36,7355.31,7361.59,7353.04,7361.01
15:37,7361.52,7362.55,7352.26,7352.26
15:38,7352.37,7352.46,7343.15,7343.28
15:39,7342.94,7342.94,7339.11,7339.46
15:40,7339.24,7340.95,7334.34,7340.95
15:41,7341.24,7344.7,7338.13,7341.18
15:42,7340.72,7342.53,7338.78,7339.18
15:43,7339.3,7341.08,7332.9,7339.7
15:44,7339.97,7340.14,7333.12,7335.3
15:45,7335.48,7337.09,7332.33,7332.4
15:46,7331.99,7337.01,7331.11,7331.11
15:47,7330.98,7333.15,7327.2,7331.11
15:48,7331.64,7338.82,7331.37,7336.68
15:49,7337.12,7342.89,7334.91,7341.47
15:50,7341.68,7341.68,7329.93,7333.33
15:51,7333.81,7333.81,7329.93,7333.22
15:52,7332.79,7332.79,7325.29,7330.52
15:53,7330.35,7332.07,7329.05,7329.68
15:54,7329.54,7334.03,7329.54,7331.45
15:55,7331.29,7331.29,7320.05,7323.66
15:56,7323.07,7325.78,7319.43,7320.4
15:57,7320.68,7322.96,7319.13,7319.96
15:58,7319.21,7320.45,7317.64,7319.65
15:59,7317.79,7322.85,7313.92,7320.23
