time,open,high,low,close
11:38,7685.54,7686.08,7685.07,7685.93
11:39,7685.8,7689.07,7685.71,7689.01
11:40,7689.0,7690.89,7688.51,7690.82
11:41,7691.0,7692.75,7690.98,7692.33
11:42,7692.4,7692.75,7691.49,7691.67
11:43,7691.27,7691.27,7689.92,7690.21
11:44,7690.27,7691.91,7690.22,7691.54
11:45,7691.63,7693.06,7691.63,7691.86
11:46,7691.87,7692.14,7691.19,7691.58
11:47,7691.6,7692.12,7690.9,7691.05
11:48,7691.08,7691.48,7688.94,7689.33
11:49,7689.21,7689.42,7688.31,7688.86
11:50,7688.84,7693.04,7688.84,7692.85
11:51,7692.64,7694.39,7692.54,7694.26
11:52,7694.22,7696.05,7694.14,7695.53
11:53,7695.62,7696.88,7695.33,7696.56
11:54,7696.37,7697.11,7695.57,7695.65
11:55,7695.64,7695.78,7693.51,7693.86
11:56,7693.79,7694.05,7692.58,7692.78
11:57,7692.8,7692.8,7691.14,7691.26
11:58,7691.17,7691.27,7690.67,7691.15
11:59,7690.91,7691.18,7689.82,7690.71
12:00,7690.59,7691.4,7689.05,7689.37
12:01,7689.32,7689.93,7688.51,7688.54
12:02,7688.65,7688.83,7686.87,7687.26
12:03,7687.17,7688.01,7686.91,7687.24
12:04,7687.3,7687.78,7685.43,7685.91
12:05,7685.74,7685.74,7684.55,7685.08
12:06,7684.95,7685.54,7683.43,7683.64
12:07,7683.74,7684.79,7683.55,7684.19
12:08,7684.3,7684.92,7683.94,7684.5
12:09,7684.43,7684.44,7681.5,7681.55
12:10,7681.55,7682.96,7681.49,7682.94
12:11,7683.0,7683.9,7682.63,7683.17
12:12,7683.12,7683.2,7681.96,7682.89
12:13,7682.78,7683.75,7682.68,7683.21
12:14,7683.21,7683.3,7681.55,7681.55
12:15,7681.54,7682.17,7680.78,7682.14
12:16,7682.34,7683.98,7682.05,7683.36
12:17,7683.3,7683.94,7682.87,7682.95
12:18,7683.05,7683.27,7680.5,7680.5
12:19,7680.43,7680.55,7678.42,7679.18
12:20,7679.22,7679.22,7677.73,7678.13
12:21,7678.35,7687.38,7678.25,7681.8
12:22,7681.83,7682.54,7680.23,7680.99
12:23,7681.03,7681.27,7680.11,7681.16
12:24,7681.25,7681.67,7680.51,7680.61
12:25,7680.61,7681.99,7680.61,7681.42
12:26,7681.45,7681.62,7680.15,7680.93
12:27,7680.8,7682.67,7680.77,7682.48
12:28,7682.53,7684.11,7682.53,7683.13
12:29,7683.13,7683.65,7683.09,7683.41
12:30,7683.51,7683.71,7682.17,7682.88
12:31,7682.87,7682.91,7680.28,7680.28
12:32,7680.43,7681.61,7680.43,7681.52
12:33,7681.62,7681.78,7681.26,7681.58
12:34,7681.49,7681.49,7679.18,7679.18
12:35,7679.05,7680.08,7678.93,7679.57
12:36,7679.58,7681.64,7679.58,7681.59
12:37,7681.57,7682.06,7680.88,7681.55
12:38,7681.46,7682.98,7681.22,7682.98
12:39,7683.02,7683.98,7682.81,7683.91
12:40,7683.96,7683.97,7683.1,7683.46
12:41,7683.44,7684.1,7683.2,7683.3
12:42,7683.42,7684.13,7683.2,7683.87
12:43,7683.78,7683.81,7681.84,7682.23
12:44,7682.49,7682.86,7681.94,7682.66
12:45,7682.63,7682.63,7680.05,7680.39
12:46,7680.38,7681.64,7680.34,7680.7
12:47,7680.59,7680.91,7680.41,7680.54
12:48,7680.6,7681.08,7680.47,7681.05
12:49,7681.02,7681.56,7680.85,7680.85
12:50,7680.88,7680.88,7676.91,7677.63
12:51,7677.64,7678.24,7677.55,7677.84
12:52,7677.76,7678.54,7677.66,7678.42
12:53,7678.32,7678.57,7678.07,7678.26
12:54,7678.28,7679.3,7678.2,7678.9
12:55,7678.88,7679.49,7678.51,7678.9
12:56,7678.87,7679.63,7678.55,7679.3
12:57,7679.17,7681.41,7678.89,7681.41
12:58,7681.35,7683.12,7681.06,7683.12
12:59,7683.07,7683.28,7681.84,7682.53
13:00,7682.66,7683.33,7682.59,7682.92
13:01,7682.78,7683.04,7682.12,7682.79
13:02,7682.73,7683.33,7681.63,7682.01
13:03,7682.02,7682.15,7681.16,7682.07
13:04,7681.98,7682.14,7681.44,7681.52
13:05,7681.59,7681.76,7680.61,7681.75
13:06,7681.64,7681.75,7680.54,7681.65
13:07,7681.67,7682.59,7681.55,7681.69
13:08,7681.28,7682.75,7681.23,7682.75
13:09,7682.75,7683.65,7682.17,7682.41
13:10,7682.35,7682.35,7681.09,7681.09
13:11,7681.03,7681.19,7680.11,7680.67
13:12,7680.53,7681.05,7680.33,7680.69
13:13,7680.63,7680.84,7680.33,7680.33
13:14,7680.28,7680.81,7680.04,7680.41
13:15,7680.68,7681.27,7679.67,7681.27
13:16,7681.18,7681.18,7680.34,7681.09
13:17,7681.03,7681.5,7680.17,7680.2
13:18,7680.22,7680.34,7679.88,7679.95
13:19,7680.12,7680.8,7679.8,7680.49
13:20,7680.5,7680.55,7678.71,7679.17
13:21,7679.15,7679.45,7677.64,7677.81
13:22,7677.83,7678.16,7676.05,7676.63
13:23,7676.76,7676.97,7676.52,7676.88
13:24,7676.9,7677.22,7676.23,7676.97
13:25,7676.97,7677.04,7675.85,7676.22
13:26,7676.18,7677.36,7675.64,7675.89
13:27,7675.95,7676.89,7675.8,7676.77
13:28,7676.92,7678.58,7676.82,7678.24
13:29,7678.31,7678.58,7676.97,7677.01
13:30,7676.89,7677.22,7676.54,7676.64
13:31,7676.61,7676.98,7676.21,7676.4
13:32,7676.41,7676.67,7675.76,7675.94
13:33,7676.02,7676.2,7675.39,7676.1
13:34,7676.17,7676.46,7674.19,7674.22
13:35,7674.3,7674.47,7673.66,7674.1
13:36,7674.11,7675.74,7673.79,7675.74
13:37,7675.82,7676.64,7675.08,7675.08
13:38,7675.1,7675.1,7674.32,7674.36
13:39,7674.41,7675.2,7674.23,7674.33
13:40,7674.62,7674.76,7673.44,7673.48
13:41,7673.5,7675.35,7673.5,7674.96
13:42,7675.07,7675.23,7674.77,7674.86
13:43,7674.94,7675.13,7674.39,7674.51
13:44,7674.54,7675.01,7674.07,7674.9
13:45,7675.14,7676.12,7674.41,7674.73
13:46,7674.74,7675.79,7674.56,7675.76
13:47,7675.81,7676.39,7675.37,7676.04
13:48,7676.12,7676.99,7676.08,7676.08
13:49,7676.12,7676.12,7674.91,7675.49
13:50,7675.57,7675.87,7674.88,7675.78
13:51,7675.81,7675.97,7674.86,7675.12
13:52,7675.03,7675.35,7673.94,7673.94
13:53,7673.94,7675.7,7673.76,7675.53
13:54,7675.52,7675.58,7674.48,7674.62
13:55,7674.53,7674.58,7673.45,7673.93
13:56,7673.88,7674.05,7673.55,7674.05
13:57,7674.1,7674.18,7673.28,7673.78
13:58,7673.86,7674.05,7673.49,7673.75
13:59,7673.65,7673.85,7673.01,7673.01
14:00,7672.99,7674.35,7672.58,7674.35
14:01,7674.42,7674.65,7673.86,7673.86
14:02,7673.68,7674.59,7673.32,7674.59
14:03,7674.5,7676.09,7674.5,7675.66
14:04,7675.72,7675.72,7675.04,7675.27
14:05,7675.27,7675.4,7674.15,7674.15
14:06,7674.24,7674.24,7672.96,7672.96
14:07,7673.04,7673.1,7672.1,7672.79
14:08,7672.72,7673.26,7672.39,7673.17
14:09,7673.17,7673.37,7672.26,7672.26
14:10,7672.25,7672.8,7671.78,7672.29
14:11,7672.21,7672.67,7672.17,7672.43
14:12,7672.39,7674.06,7672.26,7673.89
14:13,7673.97,7674.03,7673.0,7673.03
14:14,7673.21,7673.42,7672.16,7672.25
14:15,7672.28,7673.03,7672.11,7672.11
14:16,7672.19,7672.4,7671.88,7672.07
14:17,7672.31,7672.57,7672.15,7672.34
14:18,7672.33,7672.74,7672.07,7672.14
14:19,7672.3,7673.89,7672.3,7673.35
14:20,7673.35,7674.17,7673.14,7674.02
14:21,7674.03,7674.77,7673.31,7674.36
14:22,7674.5,7674.55,7673.9,7674.49
14:23,7674.44,7674.75,7673.88,7673.88
14:24,7673.91,7673.95,7673.25,7673.72
14:25,7673.83,7674.16,7672.15,7672.16
14:26,7672.12,7672.59,7671.9,7672.06
14:27,7672.18,7672.4,7672.04,7672.11
14:28,7671.84,7672.17,7671.58,7671.72
14:29,7671.63,7671.91,7671.44,7671.65
14:30,7671.64,7672.06,7670.0,7670.05
14:31,7670.03,7670.83,7669.52,7670.79
14:32,7670.85,7670.85,7669.96,7669.96
14:33,7669.98,7670.41,7669.52,7670.38
14:34,7670.4,7670.65,7669.56,7670.16
14:35,7670.18,7671.24,7670.06,7670.95
14:36,7671.05,7671.26,7670.56,7670.56
14:37,7670.79,7671.49,7670.64,7671.11
14:38,7671.08,7671.31,7670.35,7670.57
14:39,7670.49,7670.9,7670.26,7670.76
14:40,7670.81,7671.97,7670.43,7671.73
14:41,7671.7,7671.88,7671.14,7671.52
14:42,7671.4,7672.14,7671.33,7672.14
14:43,7672.17,7672.84,7671.78,7672.76
14:44,7672.79,7673.41,7672.27,7672.3
14:45,7672.39,7672.83,7671.72,7672.01
14:46,7671.98,7672.98,7671.58,7672.88
14:47,7672.97,7673.59,7672.67,7673.01
14:48,7673.0,7673.83,7672.96,7673.54
14:49,7673.41,7675.05,7673.28,7675.05
14:50,7675.08,7676.83,7675.08,7676.1
14:51,7676.06,7676.89,7675.82,7675.82
14:52,7675.6,7676.91,7675.6,7676.91
14:53,7676.96,7676.96,7676.08,7676.42
14:54,7676.53,7677.95,7676.53,7677.36
14:55,7677.43,7677.43,7676.51,7676.84
14:56,7676.86,7677.35,7676.7,7677.35
14:57,7677.28,7677.7,7677.28,7677.7
14:58,7677.94,7678.91,7677.82,7678.91
14:59,7678.87,7680.48,7678.36,7680.26
15:00,7680.16,7681.61,7680.15,7680.96
15:01,7681.07,7682.14,7680.8,7681.74
15:02,7681.73,7681.89,7679.83,7679.84
15:03,7679.85,7680.34,7679.62,7679.86
15:04,7679.91,7680.09,7678.5,7678.68
15:05,7678.66,7679.41,7678.56,7678.58
15:06,7678.56,7679.23,7678.56,7678.77
15:07,7678.79,7680.88,7678.79,7680.78
15:08,7680.79,7681.47,7680.3,7680.55
15:09,7680.47,7680.48,7679.61,7679.77
15:10,7679.63,7679.63,7678.4,7678.85
15:11,7678.9,7679.05,7678.37,7678.81
15:12,7678.87,7679.05,7677.26,7677.34
15:13,7677.46,7678.4,7677.08,7678.4
15:14,7678.41,7679.03,7678.34,7678.63
15:15,7678.61,7678.93,7677.87,7677.87
15:16,7677.92,7677.99,7677.25,7677.81
15:17,7677.9,7678.82,7677.66,7678.62
15:18,7678.75,7679.7,7678.73,7679.7
15:19,7679.73,7679.88,7678.45,7678.52
15:20,7678.56,7679.46,7677.76,7679.22
15:21,7679.44,7679.93,7679.38,7679.56
15:22,7679.62,7679.9,7679.5,7679.69
15:23,7679.69,7680.12,7679.6,7679.71
15:24,7679.53,7680.82,7679.32,7680.82
15:25,7680.81,7680.84,7679.26,7679.45
15:26,7679.55,7679.65,7678.64,7678.64
15:27,7678.55,7679.54,7678.39,7679.54
15:28,7679.5,7680.45,7678.93,7680.45
15:29,7680.38,7680.43,7679.24,7679.24
15:30,7679.03,7681.69,7679.03,7680.84
15:31,7680.9,7681.12,7679.66,7679.7
15:32,7679.78,7680.57,7679.5,7680.57
15:33,7680.35,7680.35,7678.99,7679.4
15:34,7679.38,7679.82,7679.14,7679.44
15:35,7679.39,7680.39,7678.58,7679.91
15:36,7679.9,7680.57,7679.85,7680.19
15:37,7680.28,7681.37,7680.01,7681.37
15:38,7681.32,7682.24,7681.32,7681.65
15:39,7681.54,7681.54,7681.09,7681.29
15:40,7681.22,7681.6,7680.37,7680.56
15:41,7680.64,7680.72,7679.71,7679.91
15:42,7679.98,7681.42,7679.97,7681.21
15:43,7681.14,7681.95,7680.49,7681.94
15:44,7681.97,7683.25,7681.97,7683.09
15:45,7683.26,7684.58,7682.92,7683.45
15:46,7683.67,7683.67,7682.66,7683.54
15:47,7683.62,7685.26,7683.6,7685.14
15:48,7685.25,7686.15,7685.09,7685.12
15:49,7685.09,7686.28,7684.95,7685.32
15:50,7685.32,7685.32,7680.89,7680.89
15:51,7680.95,7682.36,7680.41,7680.41
15:52,7680.3,7680.62,7678.7,7679.13
15:53,7679.02,7679.02,7677.94,7677.95
15:54,7678.02,7678.56,7676.84,7677.19
15:55,7677.1,7677.1,7673.26,7676.23
15:56,7676.2,7677.91,7675.68,7677.88
15:57,7678.02,7678.38,7676.77,7678.19
15:58,7677.9,7679.58,7677.78,7679.33
15:59,7679.1,7680.14,7672.51,7674.1
16:00,7674.37,7674.37,7674.37,7674.37
