time,open,high,low,close
10:56,7761.51,7764.26,7761.51,7762.79
10:57,7763.12,7763.22,7761.02,7762.23
10:58,7762.19,7762.78,7761.13,7761.48
10:59,7761.47,7761.92,7758.66,7758.66
11:00,7758.73,7759.73,7756.69,7756.88
11:01,7756.4,7760.79,7756.29,7760.73
11:02,7760.53,7761.43,7759.27,7759.9
11:03,7760.04,7762.23,7759.91,7762.05
11:04,7761.93,7763.47,7760.49,7760.64
11:05,7760.57,7762.92,7760.27,7762.66
11:06,7762.87,7763.51,7761.33,7762.24
11:07,7762.27,7764.2,7762.27,7763.21
11:08,7763.08,7763.75,7761.04,7761.12
11:09,7760.63,7761.1,7759.53,7759.61
11:10,7759.42,7759.86,7758.42,7759.86
11:11,7759.76,7761.85,7759.6,7760.12
11:12,7760.24,7761.24,7758.53,7758.67
11:13,7758.6,7761.57,7758.6,7761.46
11:14,7761.4,7762.05,7760.91,7761.35
11:15,7761.54,7764.5,7761.21,7764.29
11:16,7764.36,7764.99,7763.1,7763.1
11:17,7763.1,7763.6,7761.34,7762.12
11:18,7762.21,7762.74,7761.54,7761.54
11:19,7761.71,7763.62,7761.57,7763.07
11:20,7762.79,7764.56,7762.68,7763.64
11:21,7763.48,7764.0,7762.45,7762.71
11:22,7762.9,7763.02,7761.68,7762.27
11:23,7762.27,7763.62,7761.51,7762.87
11:24,7763.06,7763.06,7761.64,7762.67
11:25,7762.69,7762.76,7758.98,7758.98
11:26,7759.17,7759.56,7757.53,7758.87
11:27,7758.81,7760.89,7758.47,7760.45
11:28,7760.59,7761.31,7759.85,7760.76
11:29,7760.56,7761.31,7760.31,7760.43
11:30,7760.49,7761.43,7759.96,7760.19
11:31,7760.43,7760.6,7758.67,7759.53
11:32,7759.43,7759.43,7757.66,7758.97
11:33,7759.04,7759.56,7758.23,7758.8
11:34,7758.73,7758.97,7757.23,7757.3
11:35,7757.27,7759.12,7756.1,7758.26
11:36,7758.05,7758.59,7756.43,7756.43
11:37,7756.4,7756.93,7756.07,7756.9
11:38,7757.0,7757.14,7756.03,7757.05
11:39,7757.23,7757.39,7756.13,7756.28
11:40,7756.15,7758.72,7755.08,7758.31
11:41,7758.24,7758.9,7757.68,7758.9
11:42,7759.01,7759.34,7757.7,7758.19
11:43,7757.72,7759.78,7757.11,7759.78
11:44,7760.13,7761.36,7759.8,7761.36
11:45,7761.23,7762.25,7760.83,7761.17
11:46,7761.04,7761.17,7759.74,7759.79
11:47,7759.78,7760.96,7759.14,7759.14
11:48,7759.39,7759.8,7758.42,7759.09
11:49,7759.01,7760.25,7758.56,7759.21
11:50,7759.2,7760.92,7758.64,7760.73
11:51,7760.67,7763.28,7760.39,7763.28
11:52,7763.36,7764.81,7763.36,7764.78
11:53,7764.87,7765.27,7764.52,7764.83
11:54,7764.84,7766.48,7764.84,7765.94
11:55,7765.9,7765.9,7764.5,7764.83
11:56,7764.93,7765.39,7764.41,7765.22
11:57,7765.32,7766.45,7765.17,7766.05
11:58,7766.0,7766.76,7766.0,7766.44
11:59,7766.46,7767.25,7766.43,7766.67
12:00,7766.81,7768.08,7766.47,7767.35
12:01,7767.46,7767.63,7765.98,7766.27
12:02,7766.32,7767.07,7765.88,7766.02
12:03,7766.15,7766.15,7765.13,7765.68
12:04,7765.6,7765.64,7763.94,7765.0
12:05,7765.08,7765.11,7763.94,7764.1
12:06,7764.03,7764.19,7762.87,7763.26
12:07,7763.15,7764.06,7762.98,7763.71
12:08,7763.59,7764.03,7762.5,7762.5
12:09,7762.32,7763.62,7761.91,7763.11
12:10,7763.13,7763.58,7762.54,7763.12
12:11,7763.03,7764.21,7762.68,7762.7
12:12,7762.68,7762.76,7761.21,7761.43
12:13,7761.57,7762.26,7761.56,7762.22
12:14,7762.33,7762.36,7761.32,7761.32
12:15,7761.3,7761.3,7757.96,7758.41
12:16,7758.41,7760.8,7758.38,7760.61
12:17,7760.59,7760.62,7760.1,7760.52
12:18,7760.28,7761.01,7759.83,7760.14
12:19,7760.19,7760.9,7759.81,7760.38
12:20,7760.39,7762.14,7760.35,7761.09
12:21,7761.01,7761.02,7758.49,7758.53
12:22,7758.56,7759.2,7758.39,7759.02
12:23,7759.05,7760.21,7759.0,7760.21
12:24,7760.24,7760.66,7759.08,7760.66
12:25,7760.49,7762.47,7759.9,7761.13
12:26,7761.17,7761.42,7759.0,7759.01
12:27,7758.96,7759.31,7757.57,7757.57
12:28,7757.09,7758.68,7756.69,7758.59
12:29,7758.58,7758.81,7756.54,7756.55
12:30,7756.5,7757.71,7756.35,7756.61
12:31,7756.57,7757.71,7754.54,7754.54
12:32,7748.04,7751.61,7743.31,7751.42
12:33,7751.56,7751.56,7749.57,7750.55
12:34,7750.39,7750.98,7749.65,7749.71
12:35,7749.84,7751.85,7749.82,7751.85
12:36,7751.58,7752.69,7751.08,7751.13
12:37,7751.34,7751.65,7749.98,7750.34
12:38,7750.3,7750.33,7748.61,7749.22
12:39,7749.24,7749.84,7748.25,7748.34
12:40,7748.46,7749.44,7748.12,7749.38
12:41,7749.22,7749.22,7745.45,7745.9
12:42,7745.89,7747.57,7745.89,7746.38
12:43,7746.39,7746.44,7744.24,7744.24
12:44,7744.13,7744.7,7743.11,7744.58
12:45,7744.77,7744.82,7743.3,7744.38
12:46,7744.31,7746.47,7744.22,7746.4
12:47,7746.43,7747.67,7745.89,7747.67
12:48,7747.62,7747.71,7746.82,7746.82
12:49,7746.76,7749.06,7746.76,7749.03
12:50,7748.94,7749.12,7747.15,7747.27
12:51,7747.36,7747.73,7746.56,7746.79
12:52,7746.76,7747.45,7746.43,7747.15
12:53,7747.13,7747.33,7745.73,7746.32
12:54,7746.28,7747.73,7746.28,7747.73
12:55,7747.8,7750.59,7747.8,7749.22
12:56,7749.1,7750.2,7748.64,7750.09
12:57,7750.14,7751.07,7749.76,7750.83
12:58,7750.75,7751.78,7750.1,7750.32
12:59,7750.36,7752.95,7750.36,7752.95
13:00,7752.85,7753.23,7751.81,7753.07
13:01,7753.08,7753.46,7750.82,7750.82
13:02,7750.64,7751.19,7750.14,7750.34
13:03,7750.38,7750.38,7748.31,7748.31
13:04,7748.35,7749.75,7748.27,7749.56
13:05,7749.6,7750.05,7749.25,7749.49
13:06,7749.51,7750.71,7749.24,7749.92
13:07,7749.88,7751.04,7749.02,7751.04
13:08,7751.13,7752.84,7750.75,7752.39
13:09,7752.5,7753.93,7752.48,7753.52
13:10,7753.61,7755.17,7753.5,7753.87
13:11,7753.59,7753.76,7752.46,7752.97
13:12,7752.81,7752.97,7752.24,7752.68
13:13,7752.68,7753.72,7752.61,7753.66
13:14,7753.67,7754.11,7753.62,7754.08
13:15,7754.09,7755.04,7754.01,7754.46
13:16,7754.46,7755.63,7754.31,7755.29
13:17,7755.19,7755.56,7754.73,7755.44
13:18,7755.45,7755.57,7753.22,7753.28
13:19,7753.34,7754.19,7753.26,7754.15
13:20,7754.28,7755.25,7754.28,7754.34
13:21,7754.28,7754.36,7753.47,7753.65
13:22,7753.58,7754.24,7753.23,7753.94
13:23,7753.99,7754.61,7753.69,7754.26
13:24,7754.22,7754.31,7753.73,7754.16
13:25,7754.18,7754.75,7753.68,7753.68
13:26,7753.49,7753.8,7753.02,7753.08
13:27,7753.1,7753.92,7752.57,7752.57
13:28,7752.47,7753.33,7751.88,7753.17
13:29,7753.14,7754.52,7753.14,7754.18
13:30,7754.12,7755.23,7753.78,7755.09
13:31,7755.11,7755.69,7754.92,7755.34
13:32,7755.37,7755.93,7755.15,7755.69
13:33,7755.64,7755.7,7754.28,7754.31
13:34,7754.21,7754.45,7753.77,7754.17
13:35,7754.11,7754.43,7753.26,7753.6
13:36,7753.53,7754.05,7753.18,7753.41
13:37,7753.31,7753.31,7750.73,7750.73
13:38,7750.76,7751.87,7750.67,7751.76
13:39,7751.58,7752.18,7751.51,7752.1
13:40,7752.07,7752.27,7751.36,7751.66
13:41,7751.65,7752.06,7751.48,7751.74
13:42,7751.77,7752.83,7751.21,7751.28
13:43,7751.25,7751.37,7750.6,7750.88
13:44,7750.9,7751.44,7749.51,7749.72
13:45,7749.72,7750.0,7749.02,7749.39
13:46,7749.52,7749.78,7748.88,7749.78
13:47,7749.82,7750.39,7749.46,7749.96
13:48,7749.88,7750.4,7749.46,7750.4
13:49,7750.38,7750.49,7750.01,7750.01
13:50,7750.05,7750.38,7748.87,7748.87
13:51,7748.8,7748.82,7748.11,7748.26
13:52,7748.41,7749.96,7748.26,7749.76
13:53,7749.86,7749.96,7748.68,7749.08
13:54,7749.12,7749.26,7748.69,7749.13
13:55,7749.15,7750.65,7748.67,7749.14
13:56,7749.09,7749.11,7748.38,7748.83
13:57,7748.97,7749.96,7748.73,7749.96
13:58,7749.93,7751.13,7749.93,7751.04
13:59,7751.02,7751.12,7750.04,7750.14
14:00,7750.2,7751.52,7750.11,7750.99
14:01,7751.08,7751.52,7749.76,7749.76
14:02,7749.72,7750.49,7749.68,7750.21
14:03,7750.1,7750.51,7749.76,7750.03
14:04,7750.05,7750.45,7749.92,7750.17
14:05,7750.21,7750.82,7749.62,7750.61
14:06,7750.6,7751.2,7750.11,7750.97
14:07,7751.0,7751.53,7750.92,7751.38
14:08,7751.39,7753.17,7751.21,7752.35
14:09,7752.15,7752.37,7751.9,7752.3
14:10,7752.22,7753.43,7751.87,7752.98
14:11,7753.04,7753.26,7752.38,7752.6
14:12,7752.63,7752.88,7751.63,7751.74
14:13,7751.63,7751.63,7750.23,7750.84
14:14,7750.78,7750.87,7749.79,7750.08
14:15,7750.0,7750.36,7749.3,7749.41
14:16,7749.44,7750.12,7749.39,7750.12
14:17,7750.17,7750.76,7749.94,7750.51
14:18,7750.48,7750.77,7749.4,7749.4
14:19,7749.36,7749.51,7748.92,7749.39
14:20,7749.36,7749.68,7748.58,7748.62
14:21,7748.73,7749.47,7748.73,7749.47
14:22,7749.62,7750.61,7749.46,7749.91
14:23,7749.82,7749.88,7749.25,7749.55
14:24,7749.51,7749.65,7748.93,7749.03
14:25,7748.97,7749.8,7748.93,7749.8
14:26,7749.82,7750.11,7748.98,7749.1
14:27,7749.1,7749.36,7748.72,7749.25
14:28,7749.19,7749.45,7749.02,7749.31
14:29,7749.34,7749.46,7748.65,7748.65
14:30,7748.75,7748.8,7747.12,7747.82
14:31,7747.76,7749.22,7747.63,7749.22
14:32,7749.32,7749.93,7748.8,7749.85
14:33,7749.85,7749.85,7748.66,7749.07
14:34,7749.08,7749.47,7748.9,7749.09
14:35,7749.03,7750.5,7749.03,7749.6
14:36,7749.56,7749.65,7748.17,7748.29
14:37,7748.31,7748.31,7746.78,7746.84
14:38,7746.88,7747.51,7746.82,7747.45
14:39,7747.43,7748.46,7747.29,7748.46
14:40,7748.56,7750.05,7748.56,7749.78
14:41,7749.79,7750.63,7749.73,7750.61
14:42,7750.57,7752.3,7750.47,7752.3
14:43,7752.36,7752.38,7751.2,7751.21
14:44,7751.15,7752.11,7751.02,7752.09
14:45,7752.09,7752.61,7751.64,7752.24
14:46,7752.22,7752.5,7751.81,7751.96
14:47,7751.97,7752.56,7751.83,7752.39
14:48,7752.39,7752.64,7751.67,7752.5
14:49,7752.49,7752.49,7751.19,7751.67
14:50,7751.68,7752.78,7751.68,7752.7
14:51,7752.7,7753.75,7752.61,7752.69
14:52,7752.73,7753.53,7752.73,7753.41
14:53,7753.42,7753.92,7753.19,7753.85
14:54,7753.89,7754.34,7753.77,7753.87
14:55,7753.87,7754.0,7753.35,7753.35
14:56,7753.28,7754.29,7753.09,7754.29
14:57,7754.35,7755.6,7754.28,7755.56
14:58,7755.59,7755.95,7754.96,7755.12
14:59,7755.08,7755.56,7754.89,7754.92
15:00,7754.77,7755.19,7753.93,7753.95
15:01,7753.96,7755.36,7753.96,7754.82
15:02,7754.79,7755.44,7754.6,7754.87
15:03,7754.83,7755.89,7754.48,7755.87
15:04,7755.84,7756.01,7755.15,7755.22
15:05,7755.22,7755.85,7754.53,7754.91
15:06,7754.91,7756.12,7754.69,7755.34
15:07,7755.42,7756.09,7755.34,7756.08
15:08,7756.04,7756.74,7755.76,7756.69
15:09,7756.8,7756.83,7755.91,7756.58
15:10,7756.65,7756.79,7755.86,7755.96
15:11,7755.93,7756.65,7755.56,7755.67
15:12,7755.68,7756.0,7755.27,7755.89
15:13,7756.03,7756.77,7755.93,7756.44
15:14,7756.34,7756.43,7755.8,7755.9
15:15,7755.85,7756.38,7755.62,7755.69
15:16,7755.65,7755.95,7754.87,7755.0
15:17,7755.07,7756.39,7754.98,7756.28
15:18,7756.27,7757.02,7756.21,7756.65
15:19,7756.63,7756.63,7755.38,7755.82
15:20,7755.64,7756.33,7755.21,7755.34
15:21,7755.3,7755.69,7755.01,7755.56
15:22,7755.5,7755.88,7755.09,7755.12
15:23,7755.04,7756.28,7754.91,7756.28
15:24,7756.1,7756.88,7755.13,7756.78
15:25,7756.85,7756.85,7755.11,7755.11
15:26,7755.01,7755.84,7754.63,7754.81
15:27,7754.8,7754.8,7753.3,7753.36
15:28,7753.3,7753.92,7752.98,7753.19
15:29,7753.21,7753.28,7751.95,7752.08
15:30,7752.12,7752.73,7751.41,7751.69
15:31,7751.64,7752.24,7751.6,7751.9
15:32,7751.87,7752.23,7750.31,7750.44
15:33,7750.47,7751.25,7750.32,7751.25
15:34,7751.04,7751.96,7750.65,7751.71
15:35,7751.69,7752.27,7750.71,7750.71
15:36,7750.79,7752.34,7750.79,7752.14
15:37,7752.18,7752.86,7752.16,7752.61
15:38,7752.53,7753.6,7752.39,7753.28
15:39,7753.53,7755.31,7753.51,7754.54
15:40,7754.42,7754.65,7753.64,7753.64
15:41,7753.54,7753.89,7752.72,7752.72
15:42,7752.71,7754.36,7752.32,7754.07
15:43,7754.11,7754.62,7753.52,7754.08
15:44,7753.97,7754.17,7753.54,7753.78
15:45,7753.77,7754.72,7751.95,7751.95
15:46,7751.98,7752.91,7751.89,7751.92
15:47,7751.86,7753.52,7751.85,7753.18
15:48,7753.22,7753.64,7752.43,7752.61
15:49,7752.52,7755.05,7752.5,7754.63
15:50,7754.54,7754.54,7748.19,7748.19
15:51,7748.11,7749.19,7746.95,7747.42
15:52,7747.4,7748.39,7746.65,7746.9
15:53,7746.78,7747.99,7746.06,7747.31
15:54,7747.22,7749.29,7746.66,7746.66
15:55,7746.61,7752.23,7746.61,7748.94
15:56,7748.92,7748.92,7747.15,7747.39
15:57,7747.46,7747.66,7746.01,7746.11
15:58,7746.3,7748.59,7745.85,7748.59
15:59,7749.93,7753.64,7748.73,7753.15
